gameId,game_datetime,game_length,game_version,puuid,placement,last_round,level,TFT11_Sivir,TFT11_Riven,TFT11_Shen,TFT11_TahmKench,TFT11_Galio,TFT11_Kaisa,TFT11_Sylas,TFT11_Udyr,TFT11_Kayle,TFT11_Caitlyn,TFT11_RekSai,TFT11_Jax,TFT11_Aatrox,TFT11_Kindred,TFT11_Senna,TFT11_Gnar,TFT11_Ornn,TFT11_Azir,TFT11_Janna,TFT11_Soraka,TFT11_Diana,TFT11_Hwei,TFT11_Rakan,TFT11_WuKong,TFT11_Annie,TFT11_Lillia,TFT11_Lissandra,TFT11_Zyra,TFT11_Morgana,TFT11_KhaZix,TFT11_Yone,TFT11_Kayn,TFT11_Neeko,TFT11_Bard,TFT11_Zoe,TFT11_LeeSin,TFT11_Irelia,TFT11_KogMaw,TFT11_Illaoi,TFT11_Yasuo,TFT11_Qiyana,TFT11_Volibear,TFT11_Tristana,TFT11_Ashe,TFT11_Nautilus,TFT11_Yorick,TFT11_Alune,TFT11_Sett,TFT11_Ahri,TFT11_Lux,TFT11_Amumu,TFT11_Syndra,TFT11_FortuneYord,TFT11_Darius,TFT11_Aphelios,TFT11_Thresh,TFT11_ChoGath,TFT11_Malphite,TFT11_Garen,TFT11_Teemo,TFT11_Xayah,Combination
KR_7005253329,1711594827000,2089.48046875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,Ze--uF3lnbJjyBjMJaB_cu7BrwPEbpzzosrDMSpZ4whBSq1IagnnWZpj3sEKtDZuRqiaS0FgT5xYFg,5,31,8,0,0,3,0,0,0,0,0,0,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Caitlyn, TFT11_Jax, TFT11_Aatrox, TFT11_Senna, TFT11_Illaoi, TFT11_Yorick"
KR_7005253329,1711594827000,2089.48046875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,s_Bql_XjdYhPqIw2UGPQdNMT0T7Tmq9yewO8NxvZTwjkDUIjw11Qz5cQ-9PvyybE5Hi_lkKNfzU0eQ,7,25,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,"TFT11_Caitlyn, TFT11_Neeko, TFT11_KogMaw, TFT11_Illaoi, TFT11_ChoGath, TFT11_Malphite"
KR_7005240375,1711593458731,2276.797607421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,y8lCQx5ffs6WJfifwSpUqxJ2V5bSarG5PSA-xgQayuLT223b6_66ZCdAtwo4foCKQAsGZLeOk7Gg7A,7,27,9,2,2,0,0,2,2,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_Galio, TFT11_Kaisa, TFT11_Sylas, TFT11_Kayle, TFT11_Aatrox, TFT11_Senna, TFT11_Rakan, TFT11_Sett"
KR_7005240375,1711593458731,2276.797607421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,Bpi4G94YA4FpXsmc_OMUfyGxiwCIAS2QkufAPcW6pal0RSRQEylqvbXeRYW9yvEsWdlQZhqgvIeRTw,3,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,2,0,3,1,2,0,0,0,0,0,"TFT11_Kindred, TFT11_Ornn, TFT11_Yasuo, TFT11_Yorick, TFT11_Ahri, TFT11_Syndra, TFT11_Darius, TFT11_Aphelios, TFT11_Thresh"
KR_7005240375,1711593458731,2276.797607421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,7fwBtBreUky8V3NXRDc8R3ora47tJpR9E6Dy5puhlRiwX5v6xtTtkZmpVQWYTQ32fqjX6o9brdnAnw,5,28,9,1,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_Galio, TFT11_Sylas, TFT11_Kayle, TFT11_Aatrox, TFT11_Rakan, TFT11_Zoe, TFT11_Irelia, TFT11_Illaoi"
KR_7005240375,1711593458731,2276.797607421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,L2klDTcJGKV8gTx2DBr14za2xaChh2M6V8hXSWumR3aK4O8NfPYyCJEjRUbtw5SnIXFRVdjRMbM_YQ,8,23,6,0,0,2,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Caitlyn, TFT11_Jax, TFT11_Aatrox, TFT11_Senna, TFT11_Illaoi"
KR_7005240375,1711593458731,2276.797607421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,kYhP68i62rIsuHRjgj08nyudp6z25E2T-ccqE-zYl3i_qkfznXO_7YhmFqZNp6M4bL7fTW1nYb83JQ,6,27,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Ornn, TFT11_Azir, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong, TFT11_Morgana, TFT11_Sett"
KR_7005240375,1711593458731,2276.797607421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,LZ6lv1UG0xUMVNyzu-R4xTNkHietPz1rLIdevEkkzaTzQc15A3FZvJR1BnDIVnDvXJHcRay84sZCQw,4,29,7,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Galio, TFT11_Sylas, TFT11_Yone, TFT11_Kayn, TFT11_Yorick, TFT11_Alune"
KR_7005240375,1711593458731,2276.797607421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,_IY835rbIl6HKaHXfA-6aB0g11VikVvxChAdCR5-jBNH5HuU7TY1J5nl6rcH03axnSUK6lXiez2tmQ,2,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,2,0,0,0,3,3,0,0,0,0,0,"TFT11_Ornn, TFT11_Lissandra, TFT11_Illaoi, TFT11_Ashe, TFT11_Sett, TFT11_Lux, TFT11_Amumu, TFT11_Aphelios, TFT11_Thresh"
KR_7005240375,1711593458731,2276.797607421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,MCxrhcz79E2_ReOcWaCFjLag27zWKKwMdpOBp3UwouJ-Jg0BNi0KE_-a5cCLyac8nZRBt5HgkkOmzA,1,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,"TFT11_Soraka, TFT11_Rakan, TFT11_WuKong, TFT11_KhaZix, TFT11_Neeko, TFT11_Irelia, TFT11_Qiyana, TFT11_Syndra, TFT11_Malphite"
KR_7005214783,1711590588572,2227.82421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,GEvycnX2BCHPJvYWxovKW0UaUjBhJ1lzWQVjmlMG5_8oV83TMr8Id-HYx-TXt7maxBDPvdu-E9p9JQ,5,33,7,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sylas, TFT11_Aatrox, TFT11_Ornn, TFT11_Yone, TFT11_Kayn, TFT11_Yorick, TFT11_Alune"
KR_7005214783,1711590588572,2227.82421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,g7czitIBfBrL6554DeXJpZ_id1_2n0Cyzu0r0tTC__bQCfvKGWSoZN0vEWlNgfdIJGZ0HRODPhdKMA,2,38,9,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_WuKong, TFT11_LeeSin, TFT11_Irelia, TFT11_Xayah"
KR_7005214783,1711590588572,2227.82421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,2Qo57_yhTo4bJLL8j04v8yOHd9RYrwtjEpe1wqg0FOqHAouFcGM4Nc3LvRJKhWk5U90yuBybPj5Zrg,4,34,9,1,1,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_Galio, TFT11_Kaisa, TFT11_Kayle, TFT11_Hwei, TFT11_WuKong, TFT11_Zyra, TFT11_Zoe, TFT11_Illaoi, TFT11_Garen"
KR_7005214783,1711590588572,2227.82421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,gpD9IlxyZMowxr43BRxKmVQE1q_my3OVTuW9B3FHxUCfXGUjy0i4bQeGPqsFdVsgY9wcDZR-YqL9oQ,7,27,9,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Galio, TFT11_Kaisa, TFT11_Aatrox, TFT11_Diana, TFT11_Morgana, TFT11_Illaoi, TFT11_Lux, TFT11_Amumu"
KR_7005214783,1711590588572,2227.82421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,_kZ7mBt5GYmRcFIDIAPwemRl0DVSs1TFMmt81umA_q5rkU5f_h4sIVJAVvQvnl3ktZi4mow3Mk3R1g,8,20,9,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"TFT11_TahmKench, TFT11_Galio, TFT11_Ornn, TFT11_Janna, TFT11_Diana, TFT11_Annie, TFT11_Lissandra, TFT11_Bard, TFT11_Teemo"
KR_7005214783,1711590588572,2227.82421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,L2klDTcJGKV8gTx2DBr14za2xaChh2M6V8hXSWumR3aK4O8NfPYyCJEjRUbtw5SnIXFRVdjRMbM_YQ,1,38,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Ornn, TFT11_Azir, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong"
KR_7005214783,1711590588572,2227.82421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,4_-cZaXUQM6l7UQGnB69F9007HRO3dyTdKP-7_u0utPCg6YeZCBKMOZvoLFUdNyDa78Y7RBVqBXcGQ,3,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"TFT11_Soraka, TFT11_Diana, TFT11_Zyra, TFT11_LeeSin, TFT11_Qiyana, TFT11_Volibear, TFT11_Tristana, TFT11_Darius"
KR_7005214783,1711590588572,2227.82421875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,yp3FtFuYvTWq3lrjZ18LdxY7j_Ci3vcIFuvi0-CipA8gSs-Yv0pR3ZoNR6JWqMlmVeRtefJX4Zog9Q,6,30,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,"TFT11_Caitlyn, TFT11_Lillia, TFT11_Lissandra, TFT11_Neeko, TFT11_KogMaw, TFT11_Nautilus, TFT11_ChoGath, TFT11_Malphite"
KR_7004875501,1711551535025,1999.2603759765625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,vYQiSCRWG-E-slGFaBgcNkR-ufN-L0DGVKEyR1EPfo0P9eB39qMTakZ7H_3SnpZ_9PW6jxORqxamnQ,2,35,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,"TFT11_Sylas, TFT11_Lissandra, TFT11_Illaoi, TFT11_Ashe, TFT11_Nautilus, TFT11_Sett, TFT11_Lux, TFT11_Amumu, TFT11_Syndra"
KR_7004875501,1711551535025,1999.2603759765625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,dauhKoYp6GJGmiGFJigjG9VLj7VMOo9FYbnrlzvF2UeCNCzIwA8YfId-a3GATd6q4xnycGzJ_-exVA,7,31,8,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Sylas, TFT11_Aatrox, TFT11_Morgana, TFT11_Yone, TFT11_Kayn, TFT11_Illaoi, TFT11_Yorick"
KR_7004875501,1711551535025,1999.2603759765625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,dLnHzJL_nu9hUuoaRT6Q3UZqkeYRPghltgqjwSnqnILm46Ov0YPyq5BtqN_0Ui4TB_YEyJKFspCOzQ,6,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,2,0,0,0,0,0,"TFT11_Kindred, TFT11_Ornn, TFT11_Lissandra, TFT11_Sett, TFT11_Ahri, TFT11_Syndra, TFT11_Aphelios, TFT11_Thresh"
KR_7004875501,1711551535025,1999.2603759765625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,7CKKibA5hm3p79BFQSbOgq1XwVI_SAWARndeR3UpmSJZCm8-5P0bXw6Ra016gbxEZX4dI6-tIUfu1Q,8,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,2,0,0,0,0,0,"TFT11_Neeko, TFT11_Zoe, TFT11_Illaoi, TFT11_Sett, TFT11_Ahri, TFT11_Amumu, TFT11_Syndra, TFT11_Thresh"
KR_7004875501,1711551535025,1999.2603759765625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,DyJjZKDwYPKwe3tIxzedI2FC4xNoYo9-4pOL0utLj-wR4ctfrtwWTD6UQqNfmgGMZeb52B52sqyALg,5,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,"TFT11_Gnar, TFT11_Azir, TFT11_Illaoi, TFT11_Ashe, TFT11_Nautilus, TFT11_Sett, TFT11_Amumu, TFT11_Syndra, TFT11_Aphelios"
KR_7004875501,1711551535025,1999.2603759765625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,S1C0eq5tRCfKXUnXzFTYpBrj9q8YgOBxY3nYdwEFkZAbOH5vjVSuhUOi7nhgtEMfID5lo1M1HUqoPQ,3,34,9,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Diana, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong, TFT11_Annie, TFT11_Zyra, TFT11_Irelia"
KR_7004875501,1711551535025,1999.2603759765625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,glXiaGJmpdAjcpMw_6RDxzSUSkXJhB86MQmUfch-7fZwWgxC3eWKV1U0uqUxxkG4MEL2tDTZ3YmVuA,1,35,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"TFT11_Udyr, TFT11_Azir, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong, TFT11_Annie, TFT11_Lissandra, TFT11_Zoe, TFT11_Teemo"
KR_7004875501,1711551535025,1999.2603759765625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,L2klDTcJGKV8gTx2DBr14za2xaChh2M6V8hXSWumR3aK4O8NfPYyCJEjRUbtw5SnIXFRVdjRMbM_YQ,4,34,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sylas, TFT11_Janna, TFT11_WuKong, TFT11_Morgana, TFT11_Yone, TFT11_Kayn, TFT11_Yorick, TFT11_Alune"
KR_7006054582,1711636570226,2266.0263671875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,ykqHTEFGhc18Rup95Vvv0zqLolw3-PfGcl24hf-12ng_J9FDeRwB_HhzGJLT_x9ltfBk8OVfTJfZPw,8,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,"TFT11_Illaoi, TFT11_Lux, TFT11_Amumu"
KR_7006054582,1711636570226,2266.0263671875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,bYxxBEge9O6uyOSwzVbnKc1-CLzrp99zsVsE67CjSdwm9sBr7g3PjYIlfiAP7-QRezMFgfX5_Bpb4A,5,35,9,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Sylas, TFT11_Caitlyn, TFT11_Aatrox, TFT11_Ornn, TFT11_Lissandra, TFT11_Morgana, TFT11_Kayn, TFT11_Illaoi"
KR_7006054582,1711636570226,2266.0263671875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,2Qo57_yhTo4bJLL8j04v8yOHd9RYrwtjEpe1wqg0FOqHAouFcGM4Nc3LvRJKhWk5U90yuBybPj5Zrg,3,36,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,"TFT11_Sylas, TFT11_Kindred, TFT11_Yone, TFT11_Kayn, TFT11_Yorick, TFT11_Alune, TFT11_Sett, TFT11_Darius"
KR_7006054582,1711636570226,2266.0263671875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,LKnNGLZYFViboway4DzTgxHc9EwIPzwYEgfESSmty508yxrW925s7JEuxbg6c05Hmzdfs6e3JxGvZA,4,36,9,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Diana, TFT11_Rakan, TFT11_WuKong, TFT11_Lissandra, TFT11_Zyra, TFT11_Morgana, TFT11_Kayn"
KR_7006054582,1711636570226,2266.0263671875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,kGQ8dRpF-evPsdjcz8CqBxirv9ii8OITTsgYaZKdoZD86_R_JzIsTTxeRJRJIpofdzM5EbtPFxJ8ZQ,2,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"TFT11_Diana, TFT11_WuKong, TFT11_LeeSin, TFT11_Irelia, TFT11_Qiyana, TFT11_Volibear, TFT11_Tristana, TFT11_Darius"
KR_7006054582,1711636570226,2266.0263671875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,in9aPKRZAHlVvF2tbby4KK2me-WOt0MGj065bQ1a0z_HDdjDG3dJZGkIgtKy0n9BQD_9d9pmvrlsdg,6,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,"TFT11_Gnar, TFT11_Lissandra, TFT11_Illaoi, TFT11_Ashe, TFT11_Nautilus, TFT11_Lux, TFT11_Amumu, TFT11_Syndra"
KR_7006054582,1711636570226,2266.0263671875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,lwy0an7364VrltqKvYZ6CXDDlIKsClUkJ7AQ2oS_kNOHHMBYG-H-5wv_4nQGslOD2hTbZ9sdMKcbFQ,1,39,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,"TFT11_Caitlyn, TFT11_Hwei, TFT11_WuKong, TFT11_Lillia, TFT11_Neeko, TFT11_KogMaw, TFT11_Illaoi, TFT11_ChoGath, TFT11_Malphite"
KR_7006054582,1711636570226,2266.0263671875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,S1C0eq5tRCfKXUnXzFTYpBrj9q8YgOBxY3nYdwEFkZAbOH5vjVSuhUOi7nhgtEMfID5lo1M1HUqoPQ,7,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,"TFT11_Kindred, TFT11_Ornn, TFT11_Hwei, TFT11_Yasuo, TFT11_Sett, TFT11_Ahri, TFT11_Aphelios, TFT11_Thresh"
KR_7005941558,1711633008329,2089.93896484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,Q7bwg3LAM_AjOE2sQq0jyCsIcOl2FuzSDIdZGyNnen5qEzfDs1ZeV2SpyMPs5fTbdalFUVdQcDHx9A,4,34,9,2,2,0,2,1,0,2,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Galio, TFT11_Sylas, TFT11_Kayle, TFT11_RekSai, TFT11_Aatrox, TFT11_Soraka, TFT11_WuKong, TFT11_FortuneYord, TFT11_Teemo"
KR_7005941558,1711633008329,2089.93896484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,2Lw24PhKDs6lGeDLMvZbgwMzvsg54RvPqvZvQ9VmWf6lydLfWndbn-JGULGDyhi-dCjOKThFmaWXKw,5,34,8,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sylas, TFT11_Aatrox, TFT11_Kindred, TFT11_Azir, TFT11_Yone, TFT11_Kayn, TFT11_Yorick, TFT11_Alune"
KR_7005941558,1711633008329,2089.93896484375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,T0XA6jX8HGNusOcMKOX4ooTrY9vEXQqomIMNTFWzwbHb11wwhCdIEEPepN-IIkL3TRYihh556nMR3Q,7,31,8,2,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Zyra, TFT11_Zoe, TFT11_Irelia, TFT11_Illaoi, TFT11_Garen"
